filename,label,prediction
/kaggle/input/vehicle-damage-identification/test/tire flat/148.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/148.jpg', 'crack': 4.1573333e-14, 'dent': 6.468072e-12, 'glass shatter': 6.244918e-15, 'lamp broken': 1.1349573e-14, 'scratch': 3.2025293e-14, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5181.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5181.jpg', 'crack': 5.037311e-12, 'dent': 2.4950524e-09, 'glass shatter': 7.0221205e-13, 'lamp broken': 8.088962e-14, 'scratch': 1.2650799e-09, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/2424.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/2424.jpg', 'crack': 1.4833442e-11, 'dent': 3.8612593e-06, 'glass shatter': 4.96447e-08, 'lamp broken': 1.916368e-10, 'scratch': 3.24934e-06, 'tire flat': 0.99999285}"
/kaggle/input/vehicle-damage-identification/test/tire flat/1319.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/1319.jpg', 'crack': 2.184175e-12, 'dent': 4.54918e-13, 'glass shatter': 2.0273133e-10, 'lamp broken': 3.334326e-09, 'scratch': 2.7276997e-10, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/2292.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/2292.jpg', 'crack': 1.5571234e-09, 'dent': 1.643975e-10, 'glass shatter': 6.7340036e-11, 'lamp broken': 2.3018698e-07, 'scratch': 5.147474e-06, 'tire flat': 0.99999464}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5479.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5479.jpg', 'crack': 3.3434588e-12, 'dent': 9.4922056e-11, 'glass shatter': 5.1803666e-12, 'lamp broken': 1.3126543e-10, 'scratch': 2.1954237e-07, 'tire flat': 0.99999976}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4152.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4152.jpg', 'crack': 1.4397502e-11, 'dent': 4.81469e-09, 'glass shatter': 2.582001e-11, 'lamp broken': 3.611126e-11, 'scratch': 9.16056e-10, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3253.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3253.jpg', 'crack': 3.5181383e-10, 'dent': 9.444554e-11, 'glass shatter': 1.15793895e-07, 'lamp broken': 9.581445e-09, 'scratch': 1.1812981e-06, 'tire flat': 0.9999987}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5644.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5644.jpg', 'crack': 5.195309e-12, 'dent': 3.1308872e-13, 'glass shatter': 2.1766526e-11, 'lamp broken': 3.600328e-11, 'scratch': 9.294184e-08, 'tire flat': 0.9999999}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5485.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5485.jpg', 'crack': 1.3710432e-09, 'dent': 1.966739e-06, 'glass shatter': 1.0700243e-09, 'lamp broken': 1.5914983e-11, 'scratch': 2.772411e-09, 'tire flat': 0.999998}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5934.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5934.jpg', 'crack': 0.011973569, 'dent': 6.721856e-07, 'glass shatter': 6.1655132e-06, 'lamp broken': 3.7214998e-06, 'scratch': 0.6339224, 'tire flat': 0.35409352}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5355.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5355.jpg', 'crack': 1.3397091e-09, 'dent': 3.4866292e-07, 'glass shatter': 1.00179275e-10, 'lamp broken': 1.3472942e-09, 'scratch': 1.3033504e-07, 'tire flat': 0.9999995}"
/kaggle/input/vehicle-damage-identification/test/tire flat/884.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/884.jpg', 'crack': 5.542374e-12, 'dent': 1.8969782e-12, 'glass shatter': 1.3317349e-10, 'lamp broken': 1.3407649e-10, 'scratch': 7.627247e-11, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/240.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/240.jpg', 'crack': 1.3630553e-11, 'dent': 1.6032996e-10, 'glass shatter': 5.7249648e-12, 'lamp broken': 2.1926692e-12, 'scratch': 2.6051745e-09, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5397.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5397.jpg', 'crack': 1.3942864e-14, 'dent': 1.3164851e-11, 'glass shatter': 2.883034e-12, 'lamp broken': 1.1150876e-14, 'scratch': 1.673317e-09, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3922.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3922.jpg', 'crack': 1.2182267e-08, 'dent': 1.5612108e-09, 'glass shatter': 6.160718e-10, 'lamp broken': 8.128349e-10, 'scratch': 1.5925756e-05, 'tire flat': 0.999984}"
/kaggle/input/vehicle-damage-identification/test/tire flat/2170.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/2170.jpg', 'crack': 2.011132e-12, 'dent': 2.258153e-10, 'glass shatter': 8.6201374e-10, 'lamp broken': 6.2774314e-13, 'scratch': 3.4357606e-10, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/6998.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/6998.jpg', 'crack': 3.6797583e-06, 'dent': 1.6026092e-06, 'glass shatter': 1.981198e-06, 'lamp broken': 2.4465615e-07, 'scratch': 2.1733871e-05, 'tire flat': 0.9999708}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5812.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5812.jpg', 'crack': 3.5270792e-10, 'dent': 6.3270277e-13, 'glass shatter': 8.53672e-11, 'lamp broken': 2.0440487e-13, 'scratch': 4.82927e-08, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/1410.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/1410.jpg', 'crack': 1.07439604e-07, 'dent': 1.5662872e-07, 'glass shatter': 1.2525775e-06, 'lamp broken': 1.6117207e-08, 'scratch': 0.0001051877, 'tire flat': 0.9998933}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4954.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4954.jpg', 'crack': 3.9832623e-11, 'dent': 2.7735903e-13, 'glass shatter': 1.3971423e-11, 'lamp broken': 1.4190073e-13, 'scratch': 5.8087576e-08, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/1412.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/1412.jpg', 'crack': 7.898477e-14, 'dent': 7.39397e-13, 'glass shatter': 5.7424738e-12, 'lamp broken': 4.737615e-16, 'scratch': 8.839466e-14, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3984.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3984.jpg', 'crack': 9.028446e-19, 'dent': 2.2713918e-11, 'glass shatter': 1.7708049e-11, 'lamp broken': 4.686597e-18, 'scratch': 1.1606007e-14, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5446.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5446.jpg', 'crack': 1.966825e-07, 'dent': 0.000116187264, 'glass shatter': 4.2413674e-05, 'lamp broken': 0.00021466233, 'scratch': 0.00034808792, 'tire flat': 0.9992785}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3770.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3770.jpg', 'crack': 1.5523687e-10, 'dent': 0.00019505413, 'glass shatter': 2.7810085e-08, 'lamp broken': 3.8472637e-12, 'scratch': 1.2774943e-06, 'tire flat': 0.9998036}"
/kaggle/input/vehicle-damage-identification/test/tire flat/2941.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/2941.jpg', 'crack': 8.225989e-10, 'dent': 5.477919e-08, 'glass shatter': 7.813206e-10, 'lamp broken': 8.162114e-10, 'scratch': 2.091413e-09, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4387.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4387.jpg', 'crack': 4.0205094e-08, 'dent': 1.9602797e-09, 'glass shatter': 3.2835568e-10, 'lamp broken': 6.879827e-13, 'scratch': 3.078536e-08, 'tire flat': 0.9999999}"
/kaggle/input/vehicle-damage-identification/test/tire flat/294.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/294.jpg', 'crack': 2.1405735e-07, 'dent': 1.3446423e-05, 'glass shatter': 8.971571e-09, 'lamp broken': 3.7055836e-09, 'scratch': 0.00027199707, 'tire flat': 0.9997143}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5900.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5900.jpg', 'crack': 7.874162e-08, 'dent': 3.9492086e-05, 'glass shatter': 8.1123e-08, 'lamp broken': 0.00016247548, 'scratch': 0.019392343, 'tire flat': 0.98040557}"
/kaggle/input/vehicle-damage-identification/test/tire flat/914.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/914.jpg', 'crack': 1.3114427e-11, 'dent': 3.6699607e-14, 'glass shatter': 4.469715e-10, 'lamp broken': 3.8219588e-15, 'scratch': 3.2683316e-09, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/6528.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/6528.jpg', 'crack': 6.4217538e-12, 'dent': 6.45028e-09, 'glass shatter': 8.756928e-12, 'lamp broken': 7.8674956e-16, 'scratch': 2.847509e-10, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/6307.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/6307.jpg', 'crack': 9.3318806e-15, 'dent': 1.6216781e-11, 'glass shatter': 4.4071146e-13, 'lamp broken': 1.6659509e-13, 'scratch': 3.2258796e-11, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3246.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3246.jpg', 'crack': 1.9214522e-10, 'dent': 1.3695048e-07, 'glass shatter': 5.921569e-11, 'lamp broken': 1.50164e-11, 'scratch': 6.907192e-06, 'tire flat': 0.99999297}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3754.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3754.jpg', 'crack': 2.8722189e-10, 'dent': 1.34735e-11, 'glass shatter': 8.398165e-12, 'lamp broken': 1.2735085e-11, 'scratch': 2.1592568e-11, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5404.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5404.jpg', 'crack': 9.483951e-09, 'dent': 0.0001275305, 'glass shatter': 4.9993312e-05, 'lamp broken': 7.826476e-08, 'scratch': 1.2498799e-06, 'tire flat': 0.9998211}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5680.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5680.jpg', 'crack': 6.468399e-14, 'dent': 4.543496e-11, 'glass shatter': 1.7307683e-14, 'lamp broken': 2.5069156e-13, 'scratch': 2.403065e-08, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4109.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4109.jpg', 'crack': 1.1881962e-07, 'dent': 3.019546e-08, 'glass shatter': 1.1782701e-08, 'lamp broken': 1.0302201e-07, 'scratch': 7.945667e-05, 'tire flat': 0.99992025}"
/kaggle/input/vehicle-damage-identification/test/tire flat/2438.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/2438.jpg', 'crack': 1.1040057e-16, 'dent': 1.6526505e-15, 'glass shatter': 1.9701932e-14, 'lamp broken': 4.888171e-16, 'scratch': 1.156248e-14, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/282.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/282.jpg', 'crack': 6.106454e-09, 'dent': 8.3236245e-09, 'glass shatter': 7.8415713e-10, 'lamp broken': 5.2962573e-10, 'scratch': 0.00012599178, 'tire flat': 0.999874}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4745.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4745.jpg', 'crack': 8.381128e-10, 'dent': 7.89286e-06, 'glass shatter': 2.3150871e-10, 'lamp broken': 1.5754575e-11, 'scratch': 1.3536155e-07, 'tire flat': 0.999992}"
/kaggle/input/vehicle-damage-identification/test/tire flat/1720.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/1720.jpg', 'crack': 5.383995e-10, 'dent': 8.051683e-10, 'glass shatter': 2.0950736e-10, 'lamp broken': 6.747094e-10, 'scratch': 1.6779718e-06, 'tire flat': 0.99999833}"
/kaggle/input/vehicle-damage-identification/test/tire flat/6807.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/6807.jpg', 'crack': 5.6815592e-09, 'dent': 7.718532e-09, 'glass shatter': 1.0187508e-12, 'lamp broken': 9.5897484e-11, 'scratch': 2.3863205e-08, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/5622.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/5622.jpg', 'crack': 9.815668e-09, 'dent': 1.6323177e-06, 'glass shatter': 8.663797e-10, 'lamp broken': 1.1535006e-10, 'scratch': 4.8484715e-05, 'tire flat': 0.9999498}"
/kaggle/input/vehicle-damage-identification/test/tire flat/6073.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/6073.jpg', 'crack': 0.0014101772, 'dent': 0.18164746, 'glass shatter': 1.2743807e-08, 'lamp broken': 0.00021827186, 'scratch': 0.058603145, 'tire flat': 0.7581209}"
/kaggle/input/vehicle-damage-identification/test/tire flat/4158.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/4158.jpg', 'crack': 5.5953733e-13, 'dent': 2.039362e-11, 'glass shatter': 2.9074658e-11, 'lamp broken': 7.0888475e-15, 'scratch': 4.1822928e-13, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/tire flat/7142.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/7142.jpg', 'crack': 7.482272e-11, 'dent': 5.0268827e-05, 'glass shatter': 3.1828964e-09, 'lamp broken': 2.5291516e-12, 'scratch': 1.2821545e-08, 'tire flat': 0.9999497}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3237.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3237.jpg', 'crack': 3.19402e-10, 'dent': 2.8814812e-10, 'glass shatter': 1.9038057e-06, 'lamp broken': 2.07284e-12, 'scratch': 1.3217941e-11, 'tire flat': 0.9999981}"
/kaggle/input/vehicle-damage-identification/test/tire flat/3875.jpg,tire flat,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/tire flat/3875.jpg', 'crack': 2.1635451e-14, 'dent': 3.5881909e-09, 'glass shatter': 9.609628e-12, 'lamp broken': 2.6563652e-16, 'scratch': 2.2468697e-11, 'tire flat': 1.0}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/4009.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/4009.jpg', 'crack': 4.0149856e-10, 'dent': 3.0098743e-06, 'glass shatter': 3.679946e-07, 'lamp broken': 0.99993265, 'scratch': 6.40524e-05, 'tire flat': 2.3749672e-08}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/6653.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/6653.jpg', 'crack': 7.958037e-06, 'dent': 0.0010659933, 'glass shatter': 9.1388996e-05, 'lamp broken': 0.85358274, 'scratch': 0.14525194, 'tire flat': 5.434875e-10}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/6248.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/6248.jpg', 'crack': 2.873474e-09, 'dent': 8.925247e-08, 'glass shatter': 2.7521705e-07, 'lamp broken': 0.9999995, 'scratch': 1.6844005e-07, 'tire flat': 2.7317434e-14}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/6337.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/6337.jpg', 'crack': 7.0342423e-07, 'dent': 0.21990965, 'glass shatter': 0.00016163869, 'lamp broken': 0.17180096, 'scratch': 0.04448519, 'tire flat': 0.56364185}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/537.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/537.jpg', 'crack': 3.3537856e-06, 'dent': 0.024939697, 'glass shatter': 1.2068319e-10, 'lamp broken': 0.9750557, 'scratch': 1.2672169e-06, 'tire flat': 1.8565562e-11}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/2580.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/2580.jpg', 'crack': 0.0021489414, 'dent': 0.00022271617, 'glass shatter': 4.8107955e-07, 'lamp broken': 0.9311042, 'scratch': 0.06652368, 'tire flat': 2.3354524e-08}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/1124.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/1124.jpg', 'crack': 1.3511118e-07, 'dent': 2.7541566e-06, 'glass shatter': 2.059499e-08, 'lamp broken': 0.9999269, 'scratch': 7.0189315e-05, 'tire flat': 2.2138995e-11}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/4597.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/4597.jpg', 'crack': 3.3004396e-10, 'dent': 4.1096132e-07, 'glass shatter': 8.184173e-09, 'lamp broken': 0.9999995, 'scratch': 1.4442569e-08, 'tire flat': 1.1609268e-12}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/1343.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/1343.jpg', 'crack': 3.0577034e-08, 'dent': 1.6821767e-05, 'glass shatter': 1.8196004e-09, 'lamp broken': 0.028265782, 'scratch': 0.9717174, 'tire flat': 5.129883e-10}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/4076.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/4076.jpg', 'crack': 0.0001679822, 'dent': 0.11412448, 'glass shatter': 2.0612104e-05, 'lamp broken': 0.88276094, 'scratch': 0.0029260581, 'tire flat': 1.8944204e-09}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/6884.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/6884.jpg', 'crack': 9.428784e-08, 'dent': 0.008362523, 'glass shatter': 1.7320641e-10, 'lamp broken': 0.98444635, 'scratch': 0.0071910177, 'tire flat': 2.2946065e-11}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/4066.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/4066.jpg', 'crack': 5.506616e-14, 'dent': 1.1829161e-10, 'glass shatter': 5.589651e-11, 'lamp broken': 1.0, 'scratch': 1.986791e-09, 'tire flat': 1.8756653e-15}"
/kaggle/input/vehicle-damage-identification/test/lamp broken/6764.jpg,lamp broken,"{'Filename': '/kaggle/input/vehicle-damage-identification/test/lamp broken/6764.jpg', 'crack': 5.6003335e-09, 'dent': 8.4003915e-10, 'glass shatter': 0.00020989211, 'lamp broken': 0.9997892, 'scratch': 9.2076687e-07, 'tire flat': 2.525037e-10}"
